,,,,AR_avg,AR_min,AR_min/max,nDCG_avg,nDCG_min,nDCG_min/max
resultRaw_coupled_unbiased_0,sim,8,mf_30_1.0_xpo_sim_group_8,0.005808273588159888,0.0007513243643614165,0.07393026833919857,0.08672606297968066,0.013682914342707748,0.08147243902904955
resultRaw_coupled_unbiased_0,div,2,mf_30_1.0_avg_div_group_2_AVG,0.006667371777525114,0.002822993177777062,0.28537389336232977,0.09867106464625212,0.04084042768069799,0.27932151426323854
resultRaw_coupled_unbiased_0,div,2,mf_30_1.0_avg_div_group_2_FuzzyDHondtDirectOptimize_1.0,0.007045051373214271,0.0023335181130452647,0.24506971324472565,0.09100297605721645,0.038495625017653495,0.2987977245045734
resultRaw_coupled_unbiased_0,div,2,mf_30_1.0_avg_div_group_2_FuzzyDHondt_1.0,0.00645057678241388,0.0027053297322718016,0.27387046219266775,0.09540705758434652,0.0391348235193761,0.26823284428218774
resultRaw_coupled_unbiased_0,div,2,mf_30_1.0_avg_div_group_2_GFAR_1.0,0.008303960864812393,0.0037431079000824837,0.33141389683513717,0.11189433438045093,0.05696293740530705,0.3597326822977575
resultRaw_coupled_unbiased_0,div,2,mf_30_1.0_avg_div_group_2_GreedyLM_1.0,0.00801415019005067,0.0035427550750481603,0.32202223038582006,0.10618696931015129,0.053492977785808304,0.355788985046352
resultRaw_coupled_unbiased_0,div,2,mf_30_1.0_avg_div_group_2_pref_AVG,0.006794635015256196,0.0020320725317011863,0.20153624931598774,0.09742905720310793,0.029853369084915857,0.20619550522602348
resultRaw_coupled_unbiased_0,div,2,mf_30_1.0_avg_div_group_2_SPGreedy_1.0,0.00692751570599263,0.0030053353529175134,0.30065280672870803,0.10307291224482404,0.04623946782964798,0.3026911318457697
resultRaw_coupled_unbiased_0,div,2,mf_30_1.0_fai_div_group_2,0.008291040821791376,0.003730219232042458,0.33093227792304986,0.11253370279201404,0.05609079989355032,0.3524202490757572
resultRaw_coupled_unbiased_0,div,2,mf_30_1.0_xpo_div_group_2,0.008308354536827357,0.003736819982000737,0.33052657745173053,0.10158526390422588,0.050112423907437045,0.350373404593186
resultRaw_coupled_unbiased_0,div,4,mf_30_1.0_avg_div_group_4_AVG,0.004612014912477769,0.0005312179284890263,0.05168602675305857,0.06907654243268223,0.007852230865400057,0.054963776230446175
resultRaw_coupled_unbiased_0,div,4,mf_30_1.0_avg_div_group_4_FuzzyDHondtDirectOptimize_1.0,0.005062421065887485,0.0005434223261297267,0.05166555698050232,0.06556812696047964,0.009479195839207217,0.06952687168316368
resultRaw_coupled_unbiased_0,div,4,mf_30_1.0_avg_div_group_4_FuzzyDHondt_1.0,0.00433821215799895,0.0004909003208722648,0.04847728093533742,0.0655050219993966,0.007283071265666703,0.05117729508558929
resultRaw_coupled_unbiased_0,div,4,mf_30_1.0_avg_div_group_4_GFAR_1.0,0.005747396862572528,0.0009033346376711369,0.08034187977740177,0.07732175424477566,0.014134497858235548,0.09389393149303066
resultRaw_coupled_unbiased_0,div,4,mf_30_1.0_avg_div_group_4_GreedyLM_1.0,0.005104536292510232,0.0007789902832592064,0.07465336119890553,0.0714203792526891,0.011697173323861193,0.081647326494663
resultRaw_coupled_unbiased_0,div,4,mf_30_1.0_avg_div_group_4_pref_AVG,0.0045599451850923045,0.00034703283113298724,0.03419649700408926,0.06703091037084277,0.005396898591796497,0.0375294180447098
resultRaw_coupled_unbiased_0,div,4,mf_30_1.0_avg_div_group_4_SPGreedy_1.0,0.004949457431310028,0.0006591386387839726,0.06480127619711913,0.07221131274482195,0.010257318287479401,0.07186871811299005
resultRaw_coupled_unbiased_0,div,4,mf_30_1.0_fai_div_group_4,0.005705596857029374,0.0009012064193419872,0.08049545156882404,0.07487299866818423,0.013990602860522637,0.09535651095164606
resultRaw_coupled_unbiased_0,div,4,mf_30_1.0_xpo_div_group_4,0.005703091673054201,0.0008799024776731747,0.07883234756712415,0.07171867314293068,0.012875195977016704,0.09157039610385784
resultRaw_coupled_unbiased_0,div,8,mf_30_1.0_avg_div_group_8_AVG,0.003568769529927071,4.926160202402101e-05,0.00431647782203955,0.05369195960089896,0.0007758010078130469,0.0050558329894555085
resultRaw_coupled_unbiased_0,div,8,mf_30_1.0_avg_div_group_8_FuzzyDHondtDirectOptimize_1.0,0.003806776067894394,6.867202309482519e-05,0.00540138367243824,0.05140297165485178,0.0012054119767106748,0.007869050547563929
resultRaw_coupled_unbiased_0,div,8,mf_30_1.0_avg_div_group_8_FuzzyDHondt_1.0,0.0031050011492574315,4.1791381927353364e-05,0.0036911663195380853,0.047167644598238315,0.0006501994754510268,0.004303026733113383
resultRaw_coupled_unbiased_0,div,8,mf_30_1.0_avg_div_group_8_GFAR_1.0,0.004211694931097477,0.00011082295406512018,0.00884872956331584,0.058606686989641346,0.0018806510612614908,0.011199016250402934
resultRaw_coupled_unbiased_0,div,8,mf_30_1.0_avg_div_group_8_GreedyLM_1.0,0.0036939868132898376,8.407867081730098e-05,0.007408622113146299,0.053938759570550096,0.0013098145990880787,0.008475265333268431
resultRaw_coupled_unbiased_0,div,8,mf_30_1.0_avg_div_group_8_pref_AVG,0.0033939513328524328,3.007551377335298e-05,0.0026975193557970388,0.050748594247669726,0.0005069975683001655,0.003368599504288624
resultRaw_coupled_unbiased_0,div,8,mf_30_1.0_avg_div_group_8_SPGreedy_1.0,0.003890286138420318,9.756544700379688e-05,0.008244361587871127,0.05623377113289614,0.0015883113462682142,0.009834036761924085
resultRaw_coupled_unbiased_0,div,8,mf_30_1.0_fai_div_group_8,0.0040213217094065765,9.820099131220527e-05,0.007838646510073821,0.052740696597484614,0.0016153356975524484,0.010552000470157842
resultRaw_coupled_unbiased_0,div,8,mf_30_1.0_xpo_div_group_8,0.004110316252604416,0.00010111865077586147,0.007882272644467898,0.05565184400828595,0.001639068494127329,0.009966213552726472
resultRaw_coupled_unbiased_5,sim,2,mf_30_1.0_avg_sim_group_2_AVG,0.0068207070570114525,0.003533358934424346,0.4098682501218769,0.0971466096161272,0.052032832922437766,0.39070487319663816
resultRaw_coupled_unbiased_5,sim,2,mf_30_1.0_avg_sim_group_2_FuzzyDHondtDirectOptimize_1.0,0.006935950083707783,0.003397776582556621,0.39928279439575753,0.0959807546850012,0.05202504233351255,0.41017486338897546
resultRaw_coupled_unbiased_5,sim,2,mf_30_1.0_avg_sim_group_2_FuzzyDHondt_1.0,0.006599186422757999,0.003386656310658337,0.39710599338782393,0.09401246920287842,0.04994320425662099,0.3777348752848274
resultRaw_coupled_unbiased_5,sim,2,mf_30_1.0_avg_sim_group_2_GFAR_1.0,0.0076407108630210194,0.004178266371480143,0.4573422773282478,0.10268214648757816,0.0581460528147088,0.443615680200681
resultRaw_coupled_unbiased_5,sim,2,mf_30_1.0_avg_sim_group_2_GreedyLM_1.0,0.007358839746110173,0.003997312248206817,0.44557281980764324,0.0995594987370226,0.0562232504665122,0.4323622498176019
resultRaw_coupled_unbiased_5,sim,2,mf_30_1.0_avg_sim_group_2_pref_AVG,0.006969825968867114,0.0032722368938010245,0.36999865591934916,0.09722792938028157,0.04765554111354364,0.3607091750927173
resultRaw_coupled_unbiased_5,sim,2,mf_30_1.0_avg_sim_group_2_SPGreedy_1.0,0.006980773466717845,0.0036813117097082132,0.423419485401149,0.09809700588593695,0.05414752724360415,0.41350041584258646
resultRaw_coupled_unbiased_5,sim,2,mf_30_1.0_fai_sim_group_2,0.007643527520296643,0.00417710341340439,0.45621936066536256,0.10105989657172036,0.0567953378922611,0.4428092071092865
resultRaw_coupled_unbiased_5,sim,2,mf_30_1.0_xpo_sim_group_2,0.0076677388584983144,0.0041935683772382154,0.45646169996182906,0.0921008464793851,0.05115415723978381,0.435239879528505
resultRaw_coupled_unbiased_5,sim,4,mf_30_1.0_avg_sim_group_4_AVG,0.0053012689968879746,0.001177624321004974,0.15304989739743693,0.07457474450582945,0.017527568256147284,0.1417307118427089
resultRaw_coupled_unbiased_5,sim,4,mf_30_1.0_avg_sim_group_4_FuzzyDHondtDirectOptimize_1.0,0.005532033859973098,0.0011682542836545747,0.14449081718677798,0.07266014083217802,0.01806694116047802,0.14933854181610617
resultRaw_coupled_unbiased_5,sim,4,mf_30_1.0_avg_sim_group_4_FuzzyDHondt_1.0,0.004859935628379721,0.0010559567737829488,0.14160071975782398,0.06911374135158078,0.015746775194699372,0.12896874088296975
resultRaw_coupled_unbiased_5,sim,4,mf_30_1.0_avg_sim_group_4_GFAR_1.0,0.006086614611606031,0.0016142365558292435,0.19304358039713723,0.08109630980726162,0.023306680507325504,0.1880215879126525
resultRaw_coupled_unbiased_5,sim,4,mf_30_1.0_avg_sim_group_4_GreedyLM_1.0,0.0058066500789624945,0.0014957386226251005,0.1824568926312304,0.07779061966908216,0.021740298805231425,0.17424321922388278
resultRaw_coupled_unbiased_5,sim,4,mf_30_1.0_avg_sim_group_4_pref_AVG,0.005202076217992708,0.0009542531649190376,0.11844142180373311,0.0731405648392233,0.014192824138816321,0.1117692619836005
resultRaw_coupled_unbiased_5,sim,4,mf_30_1.0_avg_sim_group_4_SPGreedy_1.0,0.005522161645131733,0.0013147704669709442,0.17007138491928958,0.07657410346725468,0.02043326749930132,0.16868289222954252
resultRaw_coupled_unbiased_5,sim,4,mf_30_1.0_fai_sim_group_4,0.005919946922560765,0.0015256851493441522,0.18742989149075892,0.07684426112985936,0.021835117164355256,0.1898727505016284
resultRaw_coupled_unbiased_5,sim,4,mf_30_1.0_xpo_sim_group_4,0.006142126445224857,0.0015909003917607743,0.18737611725329092,0.07501476055197738,0.021302591286964115,0.18429510490701476
resultRaw_coupled_unbiased_5,sim,8,mf_30_1.0_avg_sim_group_8_AVG,0.004019786084103308,0.0002862157320933426,0.04045514340653753,0.05572136535177562,0.00421289025443969,0.03623084051945845
resultRaw_coupled_unbiased_5,sim,8,mf_30_1.0_avg_sim_group_8_FuzzyDHondtDirectOptimize_1.0,0.004122499177394516,0.0002934491524662817,0.04002542331100463,0.0539236824167042,0.0045553860316201395,0.04046787146180109
resultRaw_coupled_unbiased_5,sim,8,mf_30_1.0_avg_sim_group_8_FuzzyDHondt_1.0,0.003484608524155901,0.00024388218848287428,0.0347430345227961,0.049080526123770916,0.003564348176821356,0.030834148880704782
resultRaw_coupled_unbiased_5,sim,8,mf_30_1.0_avg_sim_group_8_GFAR_1.0,0.004689439597273925,0.0004387105284791572,0.05500609898302123,0.06171015718753099,0.00647123810401394,0.053533718371707395
resultRaw_coupled_unbiased_5,sim,8,mf_30_1.0_avg_sim_group_8_GreedyLM_1.0,0.004198782766051543,0.0004052224033000449,0.05618527563132027,0.05679472135682038,0.005836511842413636,0.05117927909312642
resultRaw_coupled_unbiased_5,sim,8,mf_30_1.0_avg_sim_group_8_pref_AVG,0.003884562857818125,0.000192213193000409,0.026537191273749663,0.053380841029281964,0.002915029075535623,0.025163579294718116
resultRaw_coupled_unbiased_5,sim,8,mf_30_1.0_avg_sim_group_8_SPGreedy_1.0,0.004193081424652122,0.0003870400480891,0.05418619595821603,0.05722212115761798,0.005882705953089513,0.05320755664933505
resultRaw_coupled_unbiased_5,sim,8,mf_30_1.0_fai_sim_group_8,0.004217535496647398,0.0004057929048324371,0.05658329611458465,0.05364753006392408,0.005913173534003821,0.05823136343230329
resultRaw_coupled_unbiased_5,sim,8,mf_30_1.0_xpo_sim_group_8,0.004604854669893431,0.00044434204777420714,0.05583230928460482,0.059580252503761415,0.006337703913288562,0.05384770464083288
resultRaw_coupled_unbiased_5,div,2,mf_30_1.0_avg_div_group_2_AVG,0.005235269916417997,0.001966241743989218,0.2564528240324017,0.06785432097119443,0.0252654176268203,0.2523352501921758
resultRaw_coupled_unbiased_5,div,2,mf_30_1.0_avg_div_group_2_FuzzyDHondtDirectOptimize_1.0,0.005766414915882453,0.0015965120084733579,0.2205618626493784,0.06700656231849032,0.02296541383416973,0.2548572792599838
resultRaw_coupled_unbiased_5,div,2,mf_30_1.0_avg_div_group_2_FuzzyDHondt_1.0,0.005073854536220732,0.0018811085172379138,0.2459428534124585,0.06574873193980607,0.024180761667390988,0.24184390864586422
resultRaw_coupled_unbiased_5,div,2,mf_30_1.0_avg_div_group_2_GFAR_1.0,0.00671202283252442,0.0026460980264858564,0.2989364674432533,0.08037080256638608,0.03504454162263228,0.31229813384838667
resultRaw_coupled_unbiased_5,div,2,mf_30_1.0_avg_div_group_2_GreedyLM_1.0,0.006435260927455226,0.002470775969097788,0.2905061745670107,0.07567518381335066,0.032520497895715685,0.30926416760219494
resultRaw_coupled_unbiased_5,div,2,mf_30_1.0_avg_div_group_2_pref_AVG,0.005466451624647709,0.0014148968025538737,0.1822882519184319,0.06873702598734428,0.018419515463561697,0.1840566601040489
resultRaw_coupled_unbiased_5,div,2,mf_30_1.0_avg_div_group_2_SPGreedy_1.0,0.005445148358600577,0.002086097488429323,0.27029234578583244,0.07174033867561558,0.02832311360849442,0.26891853224234513
resultRaw_coupled_unbiased_5,div,2,mf_30_1.0_fai_div_group_2,0.0067016965202270394,0.002636038466766618,0.2981696982617318,0.08162929049169175,0.034581270606275236,0.30604109158037246
resultRaw_coupled_unbiased_5,div,2,mf_30_1.0_xpo_div_group_2,0.006716169601178501,0.002642201048053182,0.2983119912134703,0.07470148948712071,0.03124399252677375,0.3042766733798298
resultRaw_coupled_unbiased_5,div,4,mf_30_1.0_avg_div_group_4_AVG,0.0035542602578455037,0.00032002149040315936,0.040207428382186515,0.04678406925928323,0.004073616166373892,0.04099224429545156
resultRaw_coupled_unbiased_5,div,4,mf_30_1.0_avg_div_group_4_FuzzyDHondtDirectOptimize_1.0,0.004044191671066187,0.00032534841614252554,0.04079212716206363,0.04669144731282543,0.004719662121179082,0.04907856877513308
resultRaw_coupled_unbiased_5,div,4,mf_30_1.0_avg_div_group_4_FuzzyDHondt_1.0,0.0033490621675049456,0.0002932443168213896,0.03751903125526014,0.044444425660566424,0.0037509589988992615,0.037997072157512614
resultRaw_coupled_unbiased_5,div,4,mf_30_1.0_avg_div_group_4_GFAR_1.0,0.00452776565247705,0.0005549550721592987,0.06409934471852205,0.054422321188037734,0.007401206186939251,0.06854280870456492
resultRaw_coupled_unbiased_5,div,4,mf_30_1.0_avg_div_group_4_GreedyLM_1.0,0.003970999780528317,0.0004709627765022233,0.058173538331812144,0.04920066773877197,0.006035442092774915,0.05974109813960475
resultRaw_coupled_unbiased_5,div,4,mf_30_1.0_avg_div_group_4_pref_AVG,0.0035622968147901845,0.0002089498081163084,0.02655827296646887,0.04625171542851923,0.0027970400723750077,0.027852335479187862
resultRaw_coupled_unbiased_5,div,4,mf_30_1.0_avg_div_group_4_SPGreedy_1.0,0.003828694337877857,0.0003963534233114742,0.050492815743605486,0.049627391219432715,0.005295249334184995,0.0534466549734467
resultRaw_coupled_unbiased_5,div,4,mf_30_1.0_fai_div_group_4,0.004508112717136441,0.0005575291624008246,0.06482643646896634,0.053331787453552125,0.007388804717696553,0.06996864795128199
resultRaw_coupled_unbiased_5,div,4,mf_30_1.0_xpo_div_group_4,0.004492855106507146,0.0005392392132444538,0.06313812647651462,0.051184599035175964,0.00679107028453449,0.06649123393060132
resultRaw_coupled_unbiased_5,div,8,mf_30_1.0_avg_div_group_8_AVG,0.00266969788997672,2.5945110889634233e-05,0.0028485370704161212,0.03539131241390964,0.0003376539859324775,0.0029771814329008287
resultRaw_coupled_unbiased_5,div,8,mf_30_1.0_avg_div_group_8_FuzzyDHondtDirectOptimize_1.0,0.002905160954853258,3.684739061768835e-05,0.003638550596225722,0.035186095659992235,0.0005303164857873896,0.004666798790659616
resultRaw_coupled_unbiased_5,div,8,mf_30_1.0_avg_div_group_8_FuzzyDHondt_1.0,0.0023374474720078194,2.19755749190355e-05,0.0024385269322091062,0.031236818591859866,0.00028487931976902976,0.002555558712732737
resultRaw_coupled_unbiased_5,div,8,mf_30_1.0_avg_div_group_8_GFAR_1.0,0.003194552850938481,6.092725722343051e-05,0.006165062372042473,0.03989856795688517,0.000844423040263782,0.006839813801744904
resultRaw_coupled_unbiased_5,div,8,mf_30_1.0_avg_div_group_8_GreedyLM_1.0,0.0027760618233869487,4.5240484017041135e-05,0.005100802846845157,0.03577906555367833,0.0006077122768264702,0.005471940175616703
resultRaw_coupled_unbiased_5,div,8,mf_30_1.0_avg_div_group_8_pref_AVG,0.0025718167605962594,1.598626212531061e-05,0.0018140875338139154,0.03376778596707238,0.00021774296369840592,0.002017401689161637
resultRaw_coupled_unbiased_5,div,8,mf_30_1.0_avg_div_group_8_SPGreedy_1.0,0.002922344608438465,5.376587310725679e-05,0.005823360518565127,0.03782251464256446,0.0007406317165747749,0.006413724831963026
resultRaw_coupled_unbiased_5,div,8,mf_30_1.0_fai_div_group_8,0.003092237704267347,5.4857655161477126e-05,0.0054776888128993985,0.03655086498205284,0.0007369694781717536,0.006517410429167374
resultRaw_coupled_unbiased_5,div,8,mf_30_1.0_xpo_div_group_8,0.0031116386733813775,5.6183971083423655e-05,0.0055278295363384205,0.03790623177154154,0.0007358439095251235,0.006060231452277183
resultRaw_coupled_unbiased_10,sim,2,mf_30_1.0_avg_sim_group_2_AVG,0.005715945133191577,0.0026095697195438593,0.36732591790946206,0.0723478435873526,0.03421223740253946,0.34822801826007405
resultRaw_coupled_unbiased_10,sim,2,mf_30_1.0_avg_sim_group_2_FuzzyDHondtDirectOptimize_1.0,0.005854197329759118,0.002513328278144062,0.3606377682606852,0.07233644153201105,0.03400510029838961,0.3620976412002686
resultRaw_coupled_unbiased_10,sim,2,mf_30_1.0_avg_sim_group_2_FuzzyDHondt_1.0,0.005534371209190136,0.0024953586149896075,0.3560010390903965,0.07007096720403717,0.03275938349550896,0.33598350001170857
resultRaw_coupled_unbiased_10,sim,2,mf_30_1.0_avg_sim_group_2_GFAR_1.0,0.006159719581405902,0.002971418053584565,0.41012375330752515,0.07503872681715733,0.036831417597593806,0.38813698264087926
resultRaw_coupled_unbiased_10,sim,2,mf_30_1.0_avg_sim_group_2_GreedyLM_1.0,0.005990203715101926,0.0028679174730522686,0.39931411084198115,0.07326482182017635,0.03595585663777193,0.378862366797107
resultRaw_coupled_unbiased_10,sim,2,mf_30_1.0_avg_sim_group_2_pref_AVG,0.005823707658160914,0.0024206188137273345,0.33622912606798233,0.0721527830865366,0.03139318810531099,0.32456773552824264
resultRaw_coupled_unbiased_10,sim,2,mf_30_1.0_avg_sim_group_2_SPGreedy_1.0,0.00581460085743282,0.0026939507213041072,0.37889108073682454,0.07259560202887057,0.03523226639599885,0.36641184177614033
resultRaw_coupled_unbiased_10,sim,2,mf_30_1.0_fai_sim_group_2,0.006166300552621059,0.0029683286038680403,0.40912126036125285,0.0736978122982594,0.035911970326840806,0.3888568962286606
resultRaw_coupled_unbiased_10,sim,2,mf_30_1.0_xpo_sim_group_2,0.006187883659760033,0.002985124029331053,0.4092557350850491,0.06817950985190409,0.032690800559731024,0.3795845214641848
resultRaw_coupled_unbiased_10,sim,4,mf_30_1.0_avg_sim_group_4_AVG,0.004465311694241365,0.0007390557013142958,0.11683365394111264,0.05510195897649737,0.009759530708058538,0.10723393765298571
resultRaw_coupled_unbiased_10,sim,4,mf_30_1.0_avg_sim_group_4_FuzzyDHondtDirectOptimize_1.0,0.0047647259808905615,0.0007384646187131421,0.11069644988940038,0.054952645455459984,0.01001786917352717,0.10894094691963464
resultRaw_coupled_unbiased_10,sim,4,mf_30_1.0_avg_sim_group_4_FuzzyDHondt_1.0,0.004106345479960636,0.0006632997627942102,0.10828475705989893,0.05099320794691586,0.008715426364013394,0.0977916094589499
resultRaw_coupled_unbiased_10,sim,4,mf_30_1.0_avg_sim_group_4_GFAR_1.0,0.004959375566553355,0.0009884325100707261,0.15043853295052395,0.05917907140719629,0.0123955941358885,0.1374629490079253
resultRaw_coupled_unbiased_10,sim,4,mf_30_1.0_avg_sim_group_4_GreedyLM_1.0,0.004833915323297053,0.0009311517535779495,0.1399733954361237,0.057236182062903034,0.01181664349220727,0.12784030624783602
resultRaw_coupled_unbiased_10,sim,4,mf_30_1.0_avg_sim_group_4_pref_AVG,0.004402880579287973,0.0006128657123501838,0.0933942919232905,0.05428246643081391,0.007992505853040571,0.08570975288125135
resultRaw_coupled_unbiased_10,sim,4,mf_30_1.0_avg_sim_group_4_SPGreedy_1.0,0.004615302409017715,0.0008149037495025543,0.13024889047858307,0.0562171093236679,0.011158698144405831,0.12543597711568572
resultRaw_coupled_unbiased_10,sim,4,mf_30_1.0_fai_sim_group_4,0.0048074413445090515,0.0009296010106349754,0.146695759845741,0.0561416036698631,0.011507233755148538,0.13824671156248275
resultRaw_coupled_unbiased_10,sim,4,mf_30_1.0_xpo_sim_group_4,0.00502889193696401,0.0009752996124528786,0.14602947898028817,0.055224601099481505,0.011408706320150168,0.13422618092253255
resultRaw_coupled_unbiased_10,sim,8,mf_30_1.0_avg_sim_group_8_AVG,0.0033437457292020286,0.00015744930690523304,0.02715360073052196,0.04039511449124491,0.00191555198518727,0.022476678094268045
resultRaw_coupled_unbiased_10,sim,8,mf_30_1.0_avg_sim_group_8_FuzzyDHondtDirectOptimize_1.0,0.003493647654427913,0.00016067363692774065,0.026726478475179807,0.04002756019034508,0.002025991525911092,0.02413384552759286
resultRaw_coupled_unbiased_10,sim,8,mf_30_1.0_avg_sim_group_8_FuzzyDHondt_1.0,0.0029125577360808734,0.00013437694318776833,0.023343139145709343,0.03565309143008536,0.0016160077128261753,0.01918000735891465
resultRaw_coupled_unbiased_10,sim,8,mf_30_1.0_avg_sim_group_8_GFAR_1.0,0.00376051118189977,0.00023177915018270413,0.03736276703386876,0.04401856494551033,0.0027639258350736625,0.03229498954392513
resultRaw_coupled_unbiased_10,sim,8,mf_30_1.0_avg_sim_group_8_GreedyLM_1.0,0.003428087580261468,0.00021762362006105422,0.037573835495498,0.0408073944422606,0.002595334814133395,0.03133041445750723
resultRaw_coupled_unbiased_10,sim,8,mf_30_1.0_avg_sim_group_8_pref_AVG,0.0032534889470542437,0.00010651491027696113,0.01809671224274239,0.03882639850360585,0.0013168717208072412,0.01575379226888191
resultRaw_coupled_unbiased_10,sim,8,mf_30_1.0_avg_sim_group_8_SPGreedy_1.0,0.003414573558722213,0.00021001573181123382,0.03675347000843314,0.0409561827129339,0.0025935840287791933,0.0324302693426535
